crew_id,rank,base,type_ratings,pool_id,fte,hourly_rate_gbp,available_days,duties,hours,target_hours,deviation_hours,dev_outside_band,utilisation,overtime_threshold_hours,overtime_hours,pay_cost,overtime_cost,scenario
C0123,CPT,EDI,B737,EDI-B737-CPT,1.0,180.22,21,13,101.7499,98.25005,3.499850000000009,0.0,1.0356218648234785,110.0,0.0,18337.366978,0.0,fairness_weight_80
C0124,CPT,EDI,B737,EDI-B737-CPT,1.0,189.13,0,0,0.0,0.0,0.0,0.0,,110.0,0.0,0.0,0.0,fairness_weight_80
C0125,CPT,EDI,B737,EDI-B737-CPT,1.0,126.03,21,12,98.3333,98.25005,0.0832500000000067,0.0,1.0008473278130647,110.0,0.0,12392.945799,0.0,fairness_weight_80
C0126,CPT,EDI,B737,EDI-B737-CPT,0.5,185.18,18,6,45.75,42.10716428571428,3.6428357142857166,0.0,1.086513441977892,55.0,0.0,8471.985,0.0,fairness_weight_80
C0127,CPT,EDI,B737,EDI-B737-CPT,1.0,188.57,31,17,142.0001,145.0357880952381,-3.0356880952381005,0.0,0.9790693860108188,110.0,32.0001,26776.958857,3017.1294285000004,fairness_weight_80
C0128,CPT,EDI,B737,EDI-B737-CPT,1.0,139.54,31,18,141.5003,145.0357880952381,-3.535488095238094,0.0,0.9756233399930472,110.0,31.50030000000001,19744.951862,2197.7759310000006,fairness_weight_80
C0129,CPT,EDI,B737,EDI-B737-CPT,1.0,154.72,25,15,120.1667,116.96434523809523,3.2023547619047434,0.0,1.0273788970081947,110.0,10.166699999999992,18592.191824,786.4959119999993,fairness_weight_80
C0130,CPT,EDI,B737,EDI-B737-CPT,1.0,183.67,30,17,136.5001,140.3572142857143,-3.857114285714289,0.0,0.9725193015168948,110.0,26.500100000000003,25070.973367,2433.6366835000003,fairness_weight_80
C0131,FO,EDI,B737,EDI-B737-FO,1.0,91.26,30,12,99.5,100.34047659574468,-0.8404765957446756,0.0,0.9916237532025004,110.0,0.0,9080.37,0.0,fairness_weight_80
C0132,FO,EDI,B737,EDI-B737-FO,1.0,66.78,31,13,103.5834,103.68515914893617,-0.1017591489361677,0.0,0.999018575563066,110.0,0.0,6917.299452,0.0,fairness_weight_80
C0133,FO,EDI,B737,EDI-B737-FO,1.0,87.44,31,13,101.8335,103.68515914893617,-1.8516591489361645,0.0,0.9821415218519712,110.0,0.0,8904.32124,0.0,fairness_weight_80
C0134,FO,EDI,B737,EDI-B737-FO,1.0,67.72,30,13,104.0001,100.34047659574468,3.659623404255328,0.0,1.0364720552305062,110.0,0.0,7042.886772,0.0,fairness_weight_80
C0135,FO,EDI,B737,EDI-B737-FO,1.0,74.96,30,12,98.6667,100.34047659574468,-1.6737765957446695,0.0,0.983319028845278,110.0,0.0,7396.055832,0.0,fairness_weight_80
C0136,FO,EDI,B737,EDI-B737-FO,1.0,82.26,24,10,78.25,80.27238127659575,-2.022381276595752,0.0,0.9748060136695434,110.0,0.0,6436.845,0.0,fairness_weight_80
C0137,FO,EDI,B737,EDI-B737-FO,1.0,72.46,28,12,92.5833,93.65111148936172,-1.0678114893617163,0.0,0.9885979838105498,110.0,0.0,6708.585917999999,0.0,fairness_weight_80
C0138,FO,EDI,B737,EDI-B737-FO,1.0,60.3,31,13,107.5834,103.68515914893617,3.898240851063832,0.0,1.037596902807125,110.0,0.0,6487.27902,0.0,fairness_weight_80
C0001,CPT,MAN,A320,MAN-A320-CPT,1.0,183.17,21,10,78.6666,79.01847911275416,-0.3518791127541618,0.0,0.9955468756586412,110.0,0.0,14409.361122,0.0,fairness_only
C0002,CPT,MAN,A320,MAN-A320-CPT,1.0,130.86,29,14,110.0834,109.12075686999384,0.9626431300061568,0.0,1.008821815002191,110.0,0.0833999999999974,14405.513724,5.456861999999836,fairness_only
C0003,CPT,MAN,A320,MAN-A320-CPT,1.0,132.32,31,15,112.6666,116.64632630930376,-3.979726309303757,0.0,0.9658821118913684,110.0,2.6666000000000025,14908.044512,176.42225600000015,fairness_only
C0004,CPT,MAN,A320,MAN-A320-CPT,1.0,176.86,24,12,94.5,90.30683327171904,4.193166728280957,0.193166728280957,1.0464324412269488,110.0,0.0,16713.27,0.0,fairness_only
C0005,CPT,MAN,A320,MAN-A320-CPT,1.0,159.21,31,15,113.4166,116.64632630930376,-3.229726309303757,0.0,0.9723118043105816,110.0,3.4166000000000025,18057.056886,271.9784430000002,fairness_only
C0007,CPT,MAN,A320,MAN-A320-CPT,1.0,180.77,31,15,118.0,116.64632630930376,1.3536736906962403,0.0,1.011604940622877,110.0,8.0,21330.86,723.08,fairness_only
C0008,CPT,MAN,A320,MAN-A320-CPT,1.0,139.53,20,9,74.3334,75.2556943930992,-0.9222943930992074,0.0,0.9877445235136416,110.0,0.0,10371.739302,0.0,fairness_only
C0010,CPT,MAN,A320,MAN-A320-CPT,1.0,131.11,29,13,105.6666,109.12075686999384,-3.454156869993838,0.0,0.9683455561611516,110.0,0.0,13853.947926000004,0.0,fairness_only
C0011,CPT,MAN,A320,MAN-A320-CPT,1.0,129.68,31,13,114.8332,116.64632630930376,-1.8131263093037544,0.0,0.9844562073519916,110.0,4.833200000000005,14891.569376,313.3846880000003,fairness_only
C0012,CPT,MAN,A320,MAN-A320-CPT,1.0,172.54,31,14,117.4166,116.64632630930376,0.7702736906962429,0.0,1.006603497213052,110.0,7.416600000000002,20259.060164,639.8300820000002,fairness_only
C0013,CPT,MAN,A320,MAN-A320-CPT,1.0,185.4,29,13,108.8335,109.12075686999384,-0.2872568699938398,0.0,0.9973675322804434,110.0,0.0,20177.7309,0.0,fairness_only
C0014,CPT,MAN,A320,MAN-A320-CPT,1.0,154.27,31,15,118.4166,116.64632630930376,1.7702736906962429,0.0,1.0151764204386695,110.0,8.416600000000003,18268.128882,649.2144410000002,fairness_only
C0015,CPT,MAN,A320,MAN-A320-CPT,1.0,158.07,31,15,117.5002,116.64632630930376,0.853873690696247,0.0,1.0073201935947136,110.0,7.500200000000007,18573.256614,592.7783070000005,fairness_only
C0016,CPT,MAN,A320,MAN-A320-CPT,0.75,173.03,30,10,88.4166,84.66265619223661,3.753943807763392,0.0,1.0443400192788614,82.5,5.9166000000000025,15298.724298,511.8746490000002,fairness_only
C0017,CPT,MAN,A320,MAN-A320-CPT,1.0,175.12,0,0,0.0,0.0,0.0,0.0,,110.0,0.0,0.0,0.0,fairness_only
C0018,CPT,MAN,A320,MAN-A320-CPT,0.75,148.09,19,7,54.0,53.619682255083184,0.380317744916816,0.0,1.007092875767289,82.5,0.0,7996.860000000001,0.0,fairness_only
C0019,FO,MAN,A320,MAN-A320-FO,1.0,83.05,29,11,88.5,90.22057483443707,-1.7205748344370877,0.0,0.9809292410562168,110.0,0.0,7349.925,0.0,fairness_only
C0020,FO,MAN,A320,MAN-A320-FO,1.0,81.61,31,12,94.8333,96.4426834437086,-1.6093834437086088,0.0,0.9833125397775978,110.0,0.0,7739.345612999999,0.0,fairness_only
C0021,FO,MAN,A320,MAN-A320-FO,1.0,87.24,31,12,93.8335,96.4426834437086,-2.609183443708602,0.0,0.9729457606265018,110.0,0.0,8186.03454,0.0,fairness_only
C0022,FO,MAN,A320,MAN-A320-FO,0.75,58.81,30,9,71.3333,69.99872185430463,1.3345781456953605,0.0,1.0190657502071705,82.5,0.0,4195.111373,0.0,fairness_only
C0023,FO,MAN,A320,MAN-A320-FO,1.0,80.61,23,10,75.5,71.55424900662251,3.9457509933774872,0.0,1.0551434897040468,110.0,0.0,6086.055,0.0,fairness_only
C0024,FO,MAN,A320,MAN-A320-FO,1.0,59.32,31,12,95.9166,96.4426834437086,-0.5260834437086004,0.0,0.9945451181476544,110.0,0.0,5689.772712,0.0,fairness_only
C0025,FO,MAN,A320,MAN-A320-FO,1.0,78.68,29,11,92.2499,90.22057483443707,2.029325165562909,0.0,1.022492931011434,110.0,0.0,7258.222132000001,0.0,fairness_only
C0026,FO,MAN,A320,MAN-A320-FO,1.0,85.93,22,9,69.83330000000001,68.44319470198676,1.390105298013253,0.0,1.020310350854691,110.0,0.0,6000.775469000001,0.0,fairness_only
C0027,FO,MAN,A320,MAN-A320-FO,1.0,60.31,29,11,93.6667,90.22057483443707,3.4461251655629184,0.0,1.0381966660253148,110.0,0.0,5649.0386770000005,0.0,fairness_only
C0028,FO,MAN,A320,MAN-A320-FO,1.0,76.92,31,12,96.0833,96.4426834437086,-0.3593834437086087,0.0,0.9962736059296984,110.0,0.0,7390.727436,0.0,fairness_only
C0029,FO,MAN,A320,MAN-A320-FO,1.0,90.06,31,12,95.5001,96.4426834437086,-0.9425834437085996,0.0,0.9902264909057744,110.0,0.0,8600.739006,0.0,fairness_only
C0030,FO,MAN,A320,MAN-A320-FO,0.75,66.56,11,3,24.5,25.666198013245037,-1.1661980132450331,0.0,0.9545628841231872,82.5,0.0,1630.72,0.0,fairness_only
C0031,FO,MAN,A320,MAN-A320-FO,1.0,88.63,31,12,94.0001,96.4426834437086,-2.4425834437086,0.0,0.9746732115232538,110.0,0.0,8331.228863,0.0,fairness_only
C0032,FO,MAN,A320,MAN-A320-FO,1.0,87.15,26,10,79.4165,80.8874119205298,-1.470911920529801,0.0,0.9818153172959108,110.0,0.0,6921.147975000001,0.0,fairness_only
C0033,FO,MAN,A320,MAN-A320-FO,1.0,84.72,31,12,95.7499,96.4426834437086,-0.6927834437086062,0.0,0.9928166303656102,110.0,0.0,8111.931527999999,0.0,fairness_only
C0034,FO,MAN,A320,MAN-A320-FO,1.0,84.86,25,9,75.5835,77.77635761589403,-2.1928576158940274,0.0,0.971805601559234,110.0,0.0,6414.01581,0.0,fairness_only
C0035,FO,MAN,A320,MAN-A320-FO,1.0,82.49,29,11,93.5,90.22057483443707,3.2794251655629125,0.0,1.0363489721893366,110.0,0.0,7712.815,0.0,fairness_only
C0036,FO,MAN,A320,MAN-A320-FO,1.0,76.26,31,12,96.7499,96.4426834437086,0.3072165562913937,0.0,1.0031854832872906,110.0,0.0,7378.147374,0.0,fairness_only
C0037,CPT,MAN,B737,MAN-B737-CPT,1.0,168.5,29,10,91.4998,94.1389083993661,-2.6391083993661084,0.0,0.9719658062299787,110.0,0.0,15417.716299999998,0.0,fairness_only
C0038,CPT,MAN,B737,MAN-B737-CPT,1.0,135.14,31,12,102.8333,100.6312469096672,2.202053090332811,0.0,1.0218823989362815,110.0,0.0,13896.892162,0.0,fairness_only
C0039,CPT,MAN,B737,MAN-B737-CPT,1.0,184.92,31,12,97.2498,100.6312469096672,-3.381446909667204,0.0,0.9663976447325292,110.0,0.0,17983.433016,0.0,fairness_only
C0040,CPT,MAN,B737,MAN-B737-CPT,1.0,142.65,31,12,96.9168,100.6312469096672,-3.7144469096672026,0.0,0.9630885333955812,110.0,0.0,13825.18152,0.0,fairness_only
C0041,CPT,MAN,B737,MAN-B737-CPT,0.75,171.44,30,9,69.4168,73.03880824088749,-3.622008240887496,0.0,0.9504098118777918,82.5,0.0,11900.816191999998,0.0,fairness_only
C0042,CPT,MAN,B737,MAN-B737-CPT,0.75,171.95,31,10,79.0,75.4734351822504,3.526564817749602,0.0,1.0467259083839735,82.5,0.0,13584.05,0.0,fairness_only
C0043,CPT,MAN,B737,MAN-B737-CPT,0.5,161.43,21,5,35.6667,34.08477717908083,1.5819228209191678,0.0,1.046411417408064,55.0,0.0,5757.675381,0.0,fairness_only
C0044,CPT,MAN,B737,MAN-B737-CPT,1.0,178.77,31,13,99.0001,100.6312469096672,-1.6311469096671942,0.0,0.983790850657635,110.0,0.0,17698.247877,0.0,fairness_only
C0045,CPT,MAN,B737,MAN-B737-CPT,1.0,171.75,30,12,101.0,97.38507765451664,3.6149223454833503,0.0,1.0371198794779182,110.0,0.0,17346.75,0.0,fairness_only
C0046,CPT,MAN,B737,MAN-B737-CPT,1.0,130.75,23,9,76.75,74.66189286846276,2.0881071315372424,0.0,1.0279675086086555,110.0,0.0,10035.0625,0.0,fairness_only
C0047,CPT,MAN,B737,MAN-B737-CPT,0.75,165.92,31,11,78.5832,75.4734351822504,3.109764817749607,0.0,1.04120343549012,82.5,0.0,13038.524544,0.0,fairness_only
C0048,CPT,MAN,B737,MAN-B737-CPT,1.0,180.04,30,13,96.2499,97.38507765451664,-1.135177654516653,0.0,0.9883434127501156,110.0,0.0,17328.831995999997,0.0,fairness_only
C0049,FO,MAN,B737,MAN-B737-FO,1.0,75.34,29,12,97.0,98.67383920265782,-1.6738392026578168,0.0,0.9830366466311292,110.0,0.0,7307.98,0.0,fairness_only
C0050,FO,MAN,B737,MAN-B737-FO,0.5,85.52,29,6,51.3333,49.33691960132891,1.9963803986710928,0.0,1.040464228711541,55.0,0.0,4390.023816,0.0,fairness_only
C0051,FO,MAN,B737,MAN-B737-FO,1.0,61.23,25,11,88.1667,85.06365448504985,3.103045514950153,0.0,1.0364790994900828,110.0,0.0,5398.447041,0.0,fairness_only
C0052,FO,MAN,B737,MAN-B737-FO,1.0,90.14,24,10,80.2502,81.66110830564784,-1.4109083056478369,0.0,0.982722395826824,110.0,0.0,7233.753028000001,0.0,fairness_only
C0053,FO,MAN,B737,MAN-B737-FO,0.75,90.37,19,6,44.4998,48.48628305647841,-3.986483056478413,0.0,0.9177812196526834,82.5,0.0,4021.446926,0.0,fairness_only
C0054,FO,MAN,B737,MAN-B737-FO,1.0,91.09,29,12,99.7499,98.67383920265782,1.07606079734218,0.0,1.0109052288432008,110.0,0.0,9086.218391,0.0,fairness_only
C0055,FO,MAN,B737,MAN-B737-FO,0.75,85.3,31,9,75.1668,79.10919867109635,-3.942398671096356,0.0,0.9501651042189514,82.5,0.0,6411.728039999999,0.0,fairness_only
C0056,FO,MAN,B737,MAN-B737-FO,1.0,76.45,27,12,94.9167,91.86874684385384,3.0479531561461783,0.0,1.0331772584350876,110.0,0.0,7256.381715,0.0,fairness_only
C0057,FO,MAN,B737,MAN-B737-FO,1.0,82.86,31,13,101.7499,105.4789315614618,-3.7290315614617953,0.0,0.9646466691854104,110.0,0.0,8430.996713999999,0.0,fairness_only
C0058,FO,MAN,B737,MAN-B737-FO,1.0,57.05,31,13,106.3334,105.4789315614618,0.8544684385382055,0.0,1.0081008446510509,110.0,0.0,6066.32047,0.0,fairness_only
C0059,FO,MAN,B737,MAN-B737-FO,1.0,54.44,31,14,107.7498,105.4789315614618,2.2708684385382014,0.0,1.0215291187057105,110.0,0.0,5865.899111999999,0.0,fairness_only
C0060,FO,MAN,B737,MAN-B737-FO,1.0,66.7,22,10,77.2499,74.85601594684385,2.3938840531561425,0.0,1.031979848551599,110.0,0.0,5152.56833,0.0,fairness_only
C0061,CPT,BHX,A320,BHX-A320-CPT,0.75,153.75,31,9,74.5,73.4092414187643,1.090758581235704,0.0,1.0148586003635898,82.5,0.0,11454.375,0.0,fairness_only
C0062,CPT,BHX,A320,BHX-A320-CPT,1.0,174.77,31,12,97.9167,97.8789885583524,0.037711441647616,0.0,1.0003852863847804,110.0,0.0,17112.901659000003,0.0,fairness_only
C0063,CPT,BHX,A320,BHX-A320-CPT,1.0,138.87,31,12,95.8334,97.8789885583524,-2.0455885583523923,0.0,0.9791008408599066,110.0,0.0,13308.384258,0.0,fairness_only
C0064,CPT,BHX,A320,BHX-A320-CPT,1.0,190.87,31,12,93.4168,97.8789885583524,-4.462188558352395,0.4621885583523948,0.9544111701185778,110.0,0.0,17830.464616,0.0,fairness_only
C0065,CPT,BHX,A320,BHX-A320-CPT,1.0,181.16,31,12,94.3334,97.8789885583524,-3.5455885583523923,0.0,0.9637757948812616,110.0,0.0,17089.438744,0.0,fairness_only
C0066,CPT,BHX,A320,BHX-A320-CPT,0.5,147.01,11,2,17.3333,17.365627002288328,-0.0323270022883264,0.0,0.998138448886178,55.0,0.0,2548.168433,0.0,fairness_only
C0067,CPT,BHX,A320,BHX-A320-CPT,1.0,161.67,23,9,72.9999,72.6198947368421,0.3800052631578978,0.0,1.0052327983197298,110.0,0.0,11801.893832999998,0.0,fairness_only
C0068,CPT,BHX,A320,BHX-A320-CPT,1.0,171.05,31,12,99.5834,97.8789885583524,1.7044114416476075,0.0,1.0174134558065189,110.0,0.0,17033.74057,0.0,fairness_only
C0069,CPT,BHX,A320,BHX-A320-CPT,1.0,141.67,31,13,97.9165,97.8789885583524,0.0375114416476094,0.0,1.0003832430453166,110.0,0.0,13871.830555,0.0,fairness_only
C0070,CPT,BHX,A320,BHX-A320-CPT,1.0,168.68,31,12,98.8333,97.8789885583524,0.9543114416476044,0.0,1.0097499111474642,110.0,0.0,16671.201044,0.0,fairness_only
C0071,CPT,BHX,A320,BHX-A320-CPT,1.0,125.39,28,11,92.0001,88.40682837528604,3.593271624713964,0.0,1.0406447294937509,110.0,0.0,11535.892539,0.0,fairness_only
C0072,CPT,BHX,A320,BHX-A320-CPT,1.0,154.19,31,13,100.1667,97.8789885583524,2.287711441647602,0.0,1.0233728553527477,110.0,0.0,15444.703472999998,0.0,fairness_only
C0073,FO,BHX,A320,BHX-A320-FO,1.0,82.5,29,12,100.9998,97.19893603238866,3.800863967611335,0.0,1.0391039668000563,110.0,0.0,8332.4835,0.0,fairness_only
C0074,FO,BHX,A320,BHX-A320-FO,0.75,77.97,22,7,56.25,55.30284291497976,0.947157085020244,0.0,1.0171267340898975,82.5,0.0,4385.8125,0.0,fairness_only
C0075,FO,BHX,A320,BHX-A320-FO,0.75,66.55,23,7,57.2502,57.81660850202429,-0.5664085020242879,0.0,0.990203359956604,82.5,0.0,3810.00081,0.0,fairness_only
C0076,FO,BHX,A320,BHX-A320-FO,1.0,79.19,31,14,108.0834,103.90231093117409,4.181089068825912,0.1810890688259121,1.0402405782061528,110.0,0.0,8559.124446,0.0,fairness_only
C0077,FO,BHX,A320,BHX-A320-FO,1.0,79.06,29,11,96.1668,97.19893603238866,-1.0321360323886637,0.0,0.9893812003040368,110.0,0.0,7602.947208,0.0,fairness_only
C0078,FO,BHX,A320,BHX-A320-FO,1.0,58.75,31,13,102.9167,103.90231093117409,-0.9856109311740936,0.0,0.9905140615031462,110.0,0.0,6046.356124999999,0.0,fairness_only
C0079,FO,BHX,A320,BHX-A320-FO,1.0,91.62,31,13,102.6665,103.90231093117409,-1.235810931174086,0.0,0.9881060303654584,110.0,0.0,9406.30473,0.0,fairness_only
C0080,FO,BHX,A320,BHX-A320-FO,1.0,74.37,27,10,87.4166,90.49556113360325,-3.078961133603229,0.0,0.965976661230294,110.0,0.0,6501.172542,0.0,fairness_only
C0081,FO,BHX,A320,BHX-A320-FO,1.0,79.13,31,13,100.4167,103.90231093117409,-3.4856109311740937,0.0,0.9664529989762884,110.0,0.0,7945.973470999999,0.0,fairness_only
C0082,FO,BHX,A320,BHX-A320-FO,1.0,69.41,4,2,16.5,13.40674979757085,3.09325020242915,0.0,1.2307233482487765,110.0,0.0,1145.265,0.0,fairness_only
C0083,FO,BHX,A320,BHX-A320-FO,1.0,75.54,31,14,104.8333,103.90231093117409,0.930989068825923,0.0,1.0089602344787367,110.0,0.0,7919.107482000001,0.0,fairness_only
C0084,FO,BHX,A320,BHX-A320-FO,1.0,66.42,31,13,101.3335,103.90231093117409,-2.5688109311740845,0.0,0.975276671826138,110.0,0.0,6730.57107,0.0,fairness_only
C0085,CPT,BHX,E190,BHX-E190-CPT,1.0,169.58,31,10,84.5,88.47469482758622,-3.97469482758622,0.0,0.955075348546476,110.0,0.0,14329.51,0.0,fairness_only
C0086,CPT,BHX,E190,BHX-E190-CPT,1.0,189.89,19,6,50.4999,54.226425862068965,-3.726525862068968,0.0,0.9312784163288244,110.0,0.0,9589.426011,0.0,fairness_only
C0087,CPT,BHX,E190,BHX-E190-CPT,1.0,137.79,25,9,75.1667,71.3505603448276,3.816139655172407,0.0,1.0534843684020072,110.0,0.0,10357.219593,0.0,fairness_only
C0088,CPT,BHX,E190,BHX-E190-CPT,1.0,165.31,31,11,92.4166,88.47469482758622,3.941905172413783,0.0,1.0445540409050915,110.0,0.0,15277.388146,0.0,fairness_only
C0089,CPT,BHX,E190,BHX-E190-CPT,1.0,192.27,31,10,86.1667,88.47469482758622,-2.3079948275862137,0.0,0.9739135033798774,110.0,0.0,16567.271409,0.0,fairness_only
C0090,CPT,BHX,E190,BHX-E190-CPT,1.0,131.7,31,11,92.3333,88.47469482758622,3.858605172413789,0.0,1.0436125287567612,110.0,0.0,12160.29561,0.0,fairness_only
C0091,CPT,BHX,E190,BHX-E190-CPT,1.0,169.65,31,10,86.25,88.47469482758622,-2.2246948275862195,0.0,0.9748550155282076,110.0,0.0,14632.3125,0.0,fairness_only
C0092,CPT,BHX,E190,BHX-E190-CPT,1.0,155.28,31,10,86.25,88.47469482758622,-2.2246948275862195,0.0,0.9748550155282076,110.0,0.0,13392.9,0.0,fairness_only
C0093,CPT,BHX,E190,BHX-E190-CPT,1.0,125.29,29,10,86.75,82.76665,3.9833500000000015,0.0,1.0481274764654605,110.0,0.0,10868.9075,0.0,fairness_only
C0094,CPT,BHX,E190,BHX-E190-CPT,1.0,179.44,31,10,87.33330000000001,88.47469482758622,-1.1413948275862111,0.0,0.987099194523242,110.0,0.0,15671.087352,0.0,fairness_only
C0095,FO,BHX,E190,BHX-E190-FO,1.0,88.89,31,10,84.7501,86.68128885135135,-1.9311888513513509,0.0,0.9777208106046608,110.0,0.0,7533.436389,0.0,fairness_only
C0096,FO,BHX,E190,BHX-E190-FO,1.0,58.48,31,10,87.7499,86.68128885135135,1.0686111486486425,0.0,1.0123280486805082,110.0,0.0,5131.614151999999,0.0,fairness_only
C0097,FO,BHX,E190,BHX-E190-FO,1.0,92.0,31,10,84.1667,86.68128885135135,-2.5145888513513484,0.0,0.9709904076799828,110.0,0.0,7743.3364,0.0,fairness_only
C0098,FO,BHX,E190,BHX-E190-FO,1.0,79.44,31,11,90.4999,86.68128885135135,3.8186111486486425,0.0,1.044053465277808,110.0,0.0,7189.312056,0.0,fairness_only
C0099,FO,BHX,E190,BHX-E190-FO,1.0,84.09,31,10,89.5,86.68128885135135,2.818711148648646,0.0,1.0325181038030298,110.0,0.0,7526.055,0.0,fairness_only
C0100,FO,BHX,E190,BHX-E190-FO,1.0,65.14,31,10,84.9167,86.68128885135135,-1.7645888513513484,0.0,0.979642794024701,110.0,0.0,5531.473838000001,0.0,fairness_only
C0101,FO,BHX,E190,BHX-E190-FO,1.0,85.08,31,10,84.4999,86.68128885135135,-2.181388851351357,0.0,0.9748343745200628,110.0,0.0,7189.251491999999,0.0,fairness_only
C0102,FO,BHX,E190,BHX-E190-FO,1.0,60.77,24,8,70.5,67.10809459459459,3.39190540540541,0.0,1.0505439086878592,110.0,0.0,4284.285,0.0,fairness_only
C0103,FO,BHX,E190,BHX-E190-FO,1.0,91.64,24,8,67.5834,67.10809459459459,0.4753054054054075,0.0,1.0070826836654618,110.0,0.0,6193.342776,0.0,fairness_only
C0104,FO,BHX,E190,BHX-E190-FO,1.0,84.78,31,10,83.4999,86.68128885135135,-3.181388851351357,0.0,0.963297859393772,110.0,0.0,7079.121522,0.0,fairness_only
C0105,CPT,EDI,A320,EDI-A320-CPT,1.0,179.75,31,12,107.5834,108.5000135667396,-0.9166135667395992,0.0,0.9915519497499806,110.0,0.0,19338.11615,0.0,fairness_only
C0106,CPT,EDI,A320,EDI-A320-CPT,1.0,157.68,22,10,78.9166,77.00000962800875,1.916590371991248,0.0,1.0248907809395142,110.0,0.0,12443.569488,0.0,fairness_only
C0107,CPT,EDI,A320,EDI-A320-CPT,1.0,140.25,25,11,90.8334,87.50001094091903,3.333389059080972,0.0,1.038095870197453,110.0,0.0,12739.38435,0.0,fairness_only
C0108,CPT,EDI,A320,EDI-A320-CPT,1.0,148.93,25,10,90.5832,87.50001094091903,3.083189059080979,0.0,1.035236441983565,110.0,0.0,13490.555976,0.0,fairness_only
C0109,CPT,EDI,A320,EDI-A320-CPT,1.0,189.46,31,14,108.6666,108.5000135667396,0.1665864332604059,0.0,1.0015353586399134,110.0,0.0,20587.974036,0.0,fairness_only
C0110,CPT,EDI,A320,EDI-A320-CPT,0.5,157.74,31,7,53.25,54.2500067833698,-1.0000067833697983,0.0,0.9815666975423062,55.0,0.0,8399.655,0.0,fairness_only
C0111,CPT,EDI,A320,EDI-A320-CPT,1.0,159.52,29,12,98.5834,101.50001269146608,-2.916612691466085,0.0,0.9712649031844772,110.0,0.0,15726.023968,0.0,fairness_only
C0112,CPT,EDI,A320,EDI-A320-CPT,1.0,132.71,31,14,108.4167,108.5000135667396,-0.0833135667395907,0.0,0.9992321331214548,110.0,0.0,14387.980257,0.0,fairness_only
C0113,CPT,EDI,A320,EDI-A320-CPT,1.0,159.12,19,8,62.9168,66.50000831509847,-3.5832083150984677,0.0,0.9461171749314666,110.0,0.0,10011.321216,0.0,fairness_only
C0114,FO,EDI,A320,EDI-A320-FO,0.5,84.78,31,6,55.1666,55.77559752530933,-0.6089975253093343,0.0,0.9890812908811424,55.0,0.1665999999999954,4677.024348,7.062173999999806,fairness_only
C0115,FO,EDI,A320,EDI-A320-FO,1.0,68.14,31,13,113.1669,111.55119505061866,1.615704949381339,0.0,1.0144839770532998,110.0,3.1668999999999983,7711.192566,107.89628299999994,fairness_only
C0116,FO,EDI,A320,EDI-A320-FO,1.0,85.56,28,12,97.0,100.7559181102362,-3.755918110236209,0.0,0.962722605473885,110.0,0.0,8299.32,0.0,fairness_only
C0117,FO,EDI,A320,EDI-A320-FO,1.0,81.57,29,13,104.3332,104.35434375703036,-0.0211437570303587,0.0,0.9997973849839966,110.0,0.0,8510.459123999999,0.0,fairness_only
C0118,FO,EDI,A320,EDI-A320-FO,1.0,91.66,31,13,107.6667,111.55119505061866,-3.8844950506186535,0.0,0.96517746807772,110.0,0.0,9868.729722,0.0,fairness_only
C0119,FO,EDI,A320,EDI-A320-FO,0.75,65.57,31,11,86.4166,83.66339628796399,2.753203712036012,0.0,1.0329081035935914,82.5,3.9166000000000025,5666.336461999999,128.40573100000006,fairness_only
C0120,FO,EDI,A320,EDI-A320-FO,1.0,71.54,25,12,92.4167,89.96064116985376,2.456058830146233,0.0,1.0273014820504556,110.0,0.0,6611.490718,0.0,fairness_only
C0121,FO,EDI,A320,EDI-A320-FO,0.5,71.07,31,7,56.0835,55.77559752530933,0.3079024746906711,0.0,1.0055203796705352,55.0,1.0835000000000008,3985.854345,38.50217250000002,fairness_only
C0122,FO,EDI,A320,EDI-A320-FO,1.0,86.16,24,11,87.4999,86.3622155230596,1.137684476940393,0.0,1.0131734054070975,110.0,0.0,7538.991383999999,0.0,fairness_only
C0123,CPT,EDI,B737,EDI-B737-CPT,1.0,180.22,21,12,100.5834,98.25005,2.33335000000001,0.0,1.0237490973287038,110.0,0.0,18127.140348,0.0,fairness_only
C0124,CPT,EDI,B737,EDI-B737-CPT,1.0,189.13,0,0,0.0,0.0,0.0,0.0,,110.0,0.0,0.0,0.0,fairness_only
C0125,CPT,EDI,B737,EDI-B737-CPT,1.0,126.03,21,13,101.4168,98.25005,3.1667500000000075,0.0,1.032231535760033,110.0,0.0,12781.559304,0.0,fairness_only
C0126,CPT,EDI,B737,EDI-B737-CPT,0.5,185.18,18,6,45.5834,42.10716428571428,3.476235714285714,0.0,1.082556870624154,55.0,0.0,8441.134012,0.0,fairness_only
C0127,CPT,EDI,B737,EDI-B737-CPT,1.0,188.57,31,18,141.5834,145.0357880952381,-3.452388095238092,0.0,0.976196302026014,110.0,31.58340000000001,26698.381738,2977.840869000001,fairness_only
C0128,CPT,EDI,B737,EDI-B737-CPT,1.0,139.54,31,17,143.8334,145.0357880952381,-1.202388095238092,0.0,0.9917097144709652,110.0,33.83340000000001,20070.512636,2360.556318000001,fairness_only
C0129,CPT,EDI,B737,EDI-B737-CPT,1.0,154.72,25,15,116.5,116.96434523809523,-0.4643452380952482,0.0,0.9960300274656348,110.0,6.5,18024.88,502.84,fairness_only
